Date,Open,High,Low,Close,Adj Close,Volume
1999-05-17,31.270096,31.350483,30.948553,31.149517,20.645874,92927
1999-05-18,31.229904,32.757236,31.229904,32.636658,21.631554,259747
1999-05-19,32.475883,34.565914,32.355305,33.118973,21.951235,366731
1999-05-20,32.958199,32.958199,31.993568,32.154343,21.311874,157117
1999-05-21,32.475883,32.475883,32.154343,32.355305,21.445076,87578
1999-05-24,null,null,null,null,null,null
1999-05-25,32.315113,32.315113,31.993568,32.154343,21.311874,70784
1999-05-26,32.355305,32.355305,31.913183,32.114147,21.285236,307641
1999-05-27,32.154343,32.154343,31.551447,31.551447,20.912275,223422
1999-05-28,31.350483,31.752413,31.149517,31.149517,20.645874,42420
1999-05-31,31.752413,31.752413,30.988747,31.270096,20.725798,24756
1999-06-01,31.350483,31.551447,31.149517,31.551447,20.912275,191700
1999-06-02,31.752413,31.752413,31.350483,31.350483,20.779076,92678
1999-06-03,31.350483,31.350483,30.948553,31.149517,20.645874,357277
1999-06-04,31.069132,31.109325,30.787781,31.028938,20.565958,51750
1999-06-07,31.149517,31.350483,30.948553,31.109325,20.619238,172543
1999-06-08,31.028938,31.028938,30.546623,30.546623,20.246279,60832
1999-06-09,30.747587,30.948553,30.144695,30.466238,20.193008,85960
1999-06-10,30.426044,30.747587,29.943729,29.983923,19.873322,156993
1999-06-11,30.345659,30.546623,29.983923,30.506432,20.246778,105989
1999-06-14,30.184887,30.466238,30.024117,30.466238,20.220114,23138
1999-06-15,30.466238,30.667204,30.225080,30.466238,20.220114,120046
1999-06-16,30.506432,30.948553,30.506432,30.667204,20.353483,112706
1999-06-17,30.667204,30.787781,30.426044,30.546623,20.273460,189586
1999-06-18,30.345659,30.466238,29.983923,30.385853,20.166758,147912
1999-06-21,30.144695,30.546623,30.064308,30.466238,20.220114,97654
1999-06-22,30.546623,30.627010,30.184887,30.305466,20.113405,94793
1999-06-23,30.466238,30.546623,30.144695,30.546623,20.273460,121041
1999-06-24,30.707396,30.707396,30.385853,30.466238,20.220114,325306
1999-06-25,30.667204,30.667204,30.144695,30.345659,20.140083,79118
1999-06-28,30.546623,30.546623,30.184887,30.385853,20.166758,40554
1999-06-29,30.144695,30.426044,30.104502,30.426044,20.193424,103003
1999-06-30,30.225080,30.426044,29.943729,30.024117,19.926672,124276
1999-07-01,null,null,null,null,null,null
1999-07-02,29.742765,30.426044,29.742765,30.345659,20.140083,208743
1999-07-05,30.345659,30.747587,30.144695,30.747587,20.406836,295574
1999-07-06,30.747587,30.747587,30.345659,30.546623,20.273460,343842
1999-07-07,30.546623,30.627010,30.345659,30.506432,20.246778,77874
1999-07-08,30.546623,30.546623,29.742765,29.903538,19.846649,232628
1999-07-09,30.144695,30.144695,29.702572,29.903538,19.846649,86582
1999-07-12,29.742765,29.742765,28.938908,28.938908,19.206438,101013
1999-07-13,29.139872,29.139872,28.778135,28.858521,19.153084,323191
1999-07-14,28.898714,29.662378,28.858521,29.541801,19.606565,364865
1999-07-15,29.742765,29.742765,29.340836,29.340836,19.473190,188715
1999-07-16,29.702572,29.742765,29.139872,29.260450,19.419836,78248
1999-07-19,29.300644,29.581993,28.979099,29.139872,19.339817,117682
1999-07-20,29.139872,29.139872,28.697748,28.938908,19.206438,307144
1999-07-21,28.737942,29.340836,28.336014,28.938908,19.206438,226906
1999-07-22,28.938908,29.180063,28.376205,28.376205,18.832977,54114
1999-07-23,28.737942,28.938908,28.135048,28.135048,18.672911,172045
1999-07-26,28.135048,28.416399,28.135048,28.416399,18.859652,169184
1999-07-27,28.737942,28.858521,28.416399,28.778135,19.099730,302416
1999-07-28,29.099678,29.581993,28.938908,29.099678,19.313135,300924
1999-07-29,29.340836,29.903538,29.340836,29.742765,19.739944,280273
1999-07-30,29.943729,29.943729,29.260450,29.702572,19.713270,109970
1999-08-02,null,null,null,null,null,null
1999-08-03,29.340836,29.622187,29.139872,29.581993,19.633240,159108
1999-08-04,29.421223,29.541801,28.938908,29.260450,19.419836,215088
1999-08-05,28.938908,29.139872,28.336014,28.336014,18.806305,221183
1999-08-06,28.536978,28.536978,27.934084,27.934084,18.539541,146668
1999-08-09,28.938908,28.938908,27.934084,28.135048,18.672911,116190
1999-08-10,28.215433,28.536978,28.014469,28.536978,18.939672,262982
1999-08-11,28.938908,29.541801,28.617363,28.697748,19.046379,342100
1999-08-12,28.938908,28.938908,28.536978,28.577169,18.966358,339985
1999-08-13,28.938908,28.938908,28.336014,28.336014,18.806305,70908
1999-08-16,28.336014,28.858521,28.336014,28.617363,18.993025,303536
1999-08-17,28.737942,28.737942,28.456593,28.737942,19.073055,171423
1999-08-18,28.737942,28.938908,28.737942,28.938908,19.206438,293211
1999-08-19,28.938908,28.938908,28.778135,28.898714,19.179756,327172
1999-08-20,29.139872,29.340836,28.938908,29.180063,19.366489,79865
1999-08-23,29.340836,29.421223,28.818329,29.340836,19.473190,55109
